grid_id,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection
C00307,206500.000,456000.000,207000.000,456500.000,206750.000,456250.000,500,center_in_cheonan
C00308,207000.000,456000.000,207500.000,456500.000,207250.000,456250.000,500,center_in_cheonan
C00309,207500.000,456000.000,208000.000,456500.000,207750.000,456250.000,500,center_in_cheonan
C00310,208000.000,456000.000,208500.000,456500.000,208250.000,456250.000,500,center_in_cheonan
C00311,208500.000,456000.000,209000.000,456500.000,208750.000,456250.000,500,center_in_cheonan
C00312,209000.000,456000.000,209500.000,456500.000,209250.000,456250.000,500,center_in_cheonan
C00313,209500.000,456000.000,210000.000,456500.000,209750.000,456250.000,500,center_in_cheonan
C00314,210000.000,456000.000,210500.000,456500.000,210250.000,456250.000,500,center_in_cheonan
C00315,210500.000,456000.000,211000.000,456500.000,210750.000,456250.000,500,center_in_cheonan
C00316,211000.000,456000.000,211500.000,456500.000,211250.000,456250.000,500,center_in_cheonan
C00317,211500.000,456000.000,212000.000,456500.000,211750.000,456250.000,500,center_in_cheonan
C00318,221000.000,456000.000,221500.000,456500.000,221250.000,456250.000,500,center_in_cheonan
C00319,221500.000,456000.000,222000.000,456500.000,221750.000,456250.000,500,center_in_cheonan
C00320,222000.000,456000.000,222500.000,456500.000,222250.000,456250.000,500,center_in_cheonan
C00321,222500.000,456000.000,223000.000,456500.000,222750.000,456250.000,500,center_in_cheonan
C00322,223000.000,456000.000,223500.000,456500.000,223250.000,456250.000,500,center_in_cheonan
C00323,223500.000,456000.000,224000.000,456500.000,223750.000,456250.000,500,center_in_cheonan
C00324,224000.000,456000.000,224500.000,456500.000,224250.000,456250.000,500,center_in_cheonan
C00325,224500.000,456000.000,225000.000,456500.000,224750.000,456250.000,500,center_in_cheonan
C00326,225000.000,456000.000,225500.000,456500.000,225250.000,456250.000,500,center_in_cheonan
C00327,225500.000,456000.000,226000.000,456500.000,225750.000,456250.000,500,center_in_cheonan
C00328,226000.000,456000.000,226500.000,456500.000,226250.000,456250.000,500,center_in_cheonan
C00329,226500.000,456000.000,227000.000,456500.000,226750.000,456250.000,500,center_in_cheonan
C00330,227000.000,456000.000,227500.000,456500.000,227250.000,456250.000,500,center_in_cheonan
C00331,206500.000,456500.000,207000.000,457000.000,206750.000,456750.000,500,center_in_cheonan
C00332,207000.000,456500.000,207500.000,457000.000,207250.000,456750.000,500,center_in_cheonan
C00333,207500.000,456500.000,208000.000,457000.000,207750.000,456750.000,500,center_in_cheonan
C00334,208000.000,456500.000,208500.000,457000.000,208250.000,456750.000,500,center_in_cheonan
C00335,208500.000,456500.000,209000.000,457000.000,208750.000,456750.000,500,center_in_cheonan
C00336,209000.000,456500.000,209500.000,457000.000,209250.000,456750.000,500,center_in_cheonan
C00337,209500.000,456500.000,210000.000,457000.000,209750.000,456750.000,500,center_in_cheonan
C00338,210000.000,456500.000,210500.000,457000.000,210250.000,456750.000,500,center_in_cheonan
C00339,210500.000,456500.000,211000.000,457000.000,210750.000,456750.000,500,center_in_cheonan
C00340,211000.000,456500.000,211500.000,457000.000,211250.000,456750.000,500,center_in_cheonan
C00341,220500.000,456500.000,221000.000,457000.000,220750.000,456750.000,500,center_in_cheonan
C00342,221000.000,456500.000,221500.000,457000.000,221250.000,456750.000,500,center_in_cheonan
C00343,221500.000,456500.000,222000.000,457000.000,221750.000,456750.000,500,center_in_cheonan
C00344,222000.000,456500.000,222500.000,457000.000,222250.000,456750.000,500,center_in_cheonan
C00345,222500.000,456500.000,223000.000,457000.000,222750.000,456750.000,500,center_in_cheonan
C00346,223000.000,456500.000,223500.000,457000.000,223250.000,456750.000,500,center_in_cheonan
C00347,223500.000,456500.000,224000.000,457000.000,223750.000,456750.000,500,center_in_cheonan
C00348,224000.000,456500.000,224500.000,457000.000,224250.000,456750.000,500,center_in_cheonan
C00349,224500.000,456500.000,225000.000,457000.000,224750.000,456750.000,500,center_in_cheonan
C00350,225000.000,456500.000,225500.000,457000.000,225250.000,456750.000,500,center_in_cheonan
C00351,225500.000,456500.000,226000.000,457000.000,225750.000,456750.000,500,center_in_cheonan
C00352,226000.000,456500.000,226500.000,457000.000,226250.000,456750.000,500,center_in_cheonan
C00353,226500.000,456500.000,227000.000,457000.000,226750.000,456750.000,500,center_in_cheonan
C00354,227000.000,456500.000,227500.000,457000.000,227250.000,456750.000,500,center_in_cheonan
C00355,207000.000,457000.000,207500.000,457500.000,207250.000,457250.000,500,center_in_cheonan
C00356,207500.000,457000.000,208000.000,457500.000,207750.000,457250.000,500,center_in_cheonan
C00357,208000.000,457000.000,208500.000,457500.000,208250.000,457250.000,500,center_in_cheonan
C00358,208500.000,457000.000,209000.000,457500.000,208750.000,457250.000,500,center_in_cheonan
C00359,209000.000,457000.000,209500.000,457500.000,209250.000,457250.000,500,center_in_cheonan
C00360,209500.000,457000.000,210000.000,457500.000,209750.000,457250.000,500,center_in_cheonan
C00361,210000.000,457000.000,210500.000,457500.000,210250.000,457250.000,500,center_in_cheonan
C00362,210500.000,457000.000,211000.000,457500.000,210750.000,457250.000,500,center_in_cheonan
C00363,211000.000,457000.000,211500.000,457500.000,211250.000,457250.000,500,center_in_cheonan
C00364,211500.000,457000.000,212000.000,457500.000,211750.000,457250.000,500,center_in_cheonan
C00365,220000.000,457000.000,220500.000,457500.000,220250.000,457250.000,500,center_in_cheonan
C00366,220500.000,457000.000,221000.000,457500.000,220750.000,457250.000,500,center_in_cheonan
C00367,221000.000,457000.000,221500.000,457500.000,221250.000,457250.000,500,center_in_cheonan
C00368,221500.000,457000.000,222000.000,457500.000,221750.000,457250.000,500,center_in_cheonan
C00369,222000.000,457000.000,222500.000,457500.000,222250.000,457250.000,500,center_in_cheonan
C00370,222500.000,457000.000,223000.000,457500.000,222750.000,457250.000,500,center_in_cheonan
C00371,223000.000,457000.000,223500.000,457500.000,223250.000,457250.000,500,center_in_cheonan
C00372,223500.000,457000.000,224000.000,457500.000,223750.000,457250.000,500,center_in_cheonan
C00373,224000.000,457000.000,224500.000,457500.000,224250.000,457250.000,500,center_in_cheonan
C00374,224500.000,457000.000,225000.000,457500.000,224750.000,457250.000,500,center_in_cheonan
C00375,225000.000,457000.000,225500.000,457500.000,225250.000,457250.000,500,center_in_cheonan
C00376,225500.000,457000.000,226000.000,457500.000,225750.000,457250.000,500,center_in_cheonan
C00377,226000.000,457000.000,226500.000,457500.000,226250.000,457250.000,500,center_in_cheonan
C00378,226500.000,457000.000,227000.000,457500.000,226750.000,457250.000,500,center_in_cheonan
C00379,227000.000,457000.000,227500.000,457500.000,227250.000,457250.000,500,center_in_cheonan
C00380,207000.000,457500.000,207500.000,458000.000,207250.000,457750.000,500,center_in_cheonan
C00381,207500.000,457500.000,208000.000,458000.000,207750.000,457750.000,500,center_in_cheonan
C00382,208000.000,457500.000,208500.000,458000.000,208250.000,457750.000,500,center_in_cheonan
C00383,208500.000,457500.000,209000.000,458000.000,208750.000,457750.000,500,center_in_cheonan
C00384,209000.000,457500.000,209500.000,458000.000,209250.000,457750.000,500,center_in_cheonan
C00385,209500.000,457500.000,210000.000,458000.000,209750.000,457750.000,500,center_in_cheonan
C00386,210000.000,457500.000,210500.000,458000.000,210250.000,457750.000,500,center_in_cheonan
C00387,210500.000,457500.000,211000.000,458000.000,210750.000,457750.000,500,center_in_cheonan
C00388,211000.000,457500.000,211500.000,458000.000,211250.000,457750.000,500,center_in_cheonan
C00389,211500.000,457500.000,212000.000,458000.000,211750.000,457750.000,500,center_in_cheonan
C00390,212000.000,457500.000,212500.000,458000.000,212250.000,457750.000,500,center_in_cheonan
C00391,212500.000,457500.000,213000.000,458000.000,212750.000,457750.000,500,center_in_cheonan
C00392,219000.000,457500.000,219500.000,458000.000,219250.000,457750.000,500,center_in_cheonan
C00393,219500.000,457500.000,220000.000,458000.000,219750.000,457750.000,500,center_in_cheonan
C00394,220000.000,457500.000,220500.000,458000.000,220250.000,457750.000,500,center_in_cheonan
C00395,220500.000,457500.000,221000.000,458000.000,220750.000,457750.000,500,center_in_cheonan
C00396,221000.000,457500.000,221500.000,458000.000,221250.000,457750.000,500,center_in_cheonan
C00397,221500.000,457500.000,222000.000,458000.000,221750.000,457750.000,500,center_in_cheonan
C00398,222000.000,457500.000,222500.000,458000.000,222250.000,457750.000,500,center_in_cheonan
C00399,222500.000,457500.000,223000.000,458000.000,222750.000,457750.000,500,center_in_cheonan
C00400,223000.000,457500.000,223500.000,458000.000,223250.000,457750.000,500,center_in_cheonan
C00401,223500.000,457500.000,224000.000,458000.000,223750.000,457750.000,500,center_in_cheonan
C00402,224000.000,457500.000,224500.000,458000.000,224250.000,457750.000,500,center_in_cheonan
C00403,224500.000,457500.000,225000.000,458000.000,224750.000,457750.000,500,center_in_cheonan
C00404,225000.000,457500.000,225500.000,458000.000,225250.000,457750.000,500,center_in_cheonan
C00405,225500.000,457500.000,226000.000,458000.000,225750.000,457750.000,500,center_in_cheonan
C00406,226000.000,457500.000,226500.000,458000.000,226250.000,457750.000,500,center_in_cheonan
C00407,226500.000,457500.000,227000.000,458000.000,226750.000,457750.000,500,center_in_cheonan
C00408,227000.000,457500.000,227500.000,458000.000,227250.000,457750.000,500,center_in_cheonan
C00409,207500.000,458000.000,208000.000,458500.000,207750.000,458250.000,500,center_in_cheonan
C00410,208000.000,458000.000,208500.000,458500.000,208250.000,458250.000,500,center_in_cheonan
C00411,208500.000,458000.000,209000.000,458500.000,208750.000,458250.000,500,center_in_cheonan
C00412,209000.000,458000.000,209500.000,458500.000,209250.000,458250.000,500,center_in_cheonan
C00413,209500.000,458000.000,210000.000,458500.000,209750.000,458250.000,500,center_in_cheonan
C00414,210000.000,458000.000,210500.000,458500.000,210250.000,458250.000,500,center_in_cheonan
C00415,210500.000,458000.000,211000.000,458500.000,210750.000,458250.000,500,center_in_cheonan
C00416,211000.000,458000.000,211500.000,458500.000,211250.000,458250.000,500,center_in_cheonan
C00417,211500.000,458000.000,212000.000,458500.000,211750.000,458250.000,500,center_in_cheonan
C00418,212000.000,458000.000,212500.000,458500.000,212250.000,458250.000,500,center_in_cheonan
C00419,212500.000,458000.000,213000.000,458500.000,212750.000,458250.000,500,center_in_cheonan
C00420,218000.000,458000.000,218500.000,458500.000,218250.000,458250.000,500,center_in_cheonan
C00421,218500.000,458000.000,219000.000,458500.000,218750.000,458250.000,500,center_in_cheonan
C00422,219000.000,458000.000,219500.000,458500.000,219250.000,458250.000,500,center_in_cheonan
C00423,219500.000,458000.000,220000.000,458500.000,219750.000,458250.000,500,center_in_cheonan
C00424,220000.000,458000.000,220500.000,458500.000,220250.000,458250.000,500,center_in_cheonan
C00425,220500.000,458000.000,221000.000,458500.000,220750.000,458250.000,500,center_in_cheonan
C00426,221000.000,458000.000,221500.000,458500.000,221250.000,458250.000,500,center_in_cheonan
C00427,221500.000,458000.000,222000.000,458500.000,221750.000,458250.000,500,center_in_cheonan
C00428,222000.000,458000.000,222500.000,458500.000,222250.000,458250.000,500,center_in_cheonan
C00429,222500.000,458000.000,223000.000,458500.000,222750.000,458250.000,500,center_in_cheonan
C00430,223000.000,458000.000,223500.000,458500.000,223250.000,458250.000,500,center_in_cheonan
C00431,223500.000,458000.000,224000.000,458500.000,223750.000,458250.000,500,center_in_cheonan
C00432,224000.000,458000.000,224500.000,458500.000,224250.000,458250.000,500,center_in_cheonan
C00433,224500.000,458000.000,225000.000,458500.000,224750.000,458250.000,500,center_in_cheonan
C00434,225000.000,458000.000,225500.000,458500.000,225250.000,458250.000,500,center_in_cheonan
C00435,225500.000,458000.000,226000.000,458500.000,225750.000,458250.000,500,center_in_cheonan
C00436,226000.000,458000.000,226500.000,458500.000,226250.000,458250.000,500,center_in_cheonan
C00437,226500.000,458000.000,227000.000,458500.000,226750.000,458250.000,500,center_in_cheonan
C00438,227000.000,458000.000,227500.000,458500.000,227250.000,458250.000,500,center_in_cheonan
C00439,207500.000,458500.000,208000.000,459000.000,207750.000,458750.000,500,center_in_cheonan
C00440,208000.000,458500.000,208500.000,459000.000,208250.000,458750.000,500,center_in_cheonan
C00441,208500.000,458500.000,209000.000,459000.000,208750.000,458750.000,500,center_in_cheonan
C00442,209000.000,458500.000,209500.000,459000.000,209250.000,458750.000,500,center_in_cheonan
C00443,209500.000,458500.000,210000.000,459000.000,209750.000,458750.000,500,center_in_cheonan
C00444,210000.000,458500.000,210500.000,459000.000,210250.000,458750.000,500,center_in_cheonan
C00445,210500.000,458500.000,211000.000,459000.000,210750.000,458750.000,500,center_in_cheonan
C00446,211000.000,458500.000,211500.000,459000.000,211250.000,458750.000,500,center_in_cheonan
C00447,211500.000,458500.000,212000.000,459000.000,211750.000,458750.000,500,center_in_cheonan
C00448,212000.000,458500.000,212500.000,459000.000,212250.000,458750.000,500,center_in_cheonan
C00449,212500.000,458500.000,213000.000,459000.000,212750.000,458750.000,500,center_in_cheonan
C00450,213000.000,458500.000,213500.000,459000.000,213250.000,458750.000,500,center_in_cheonan
C00451,218000.000,458500.000,218500.000,459000.000,218250.000,458750.000,500,center_in_cheonan
C00452,218500.000,458500.000,219000.000,459000.000,218750.000,458750.000,500,center_in_cheonan
C00453,219000.000,458500.000,219500.000,459000.000,219250.000,458750.000,500,center_in_cheonan
C00454,219500.000,458500.000,220000.000,459000.000,219750.000,458750.000,500,center_in_cheonan
C00455,220000.000,458500.000,220500.000,459000.000,220250.000,458750.000,500,center_in_cheonan
C00456,220500.000,458500.000,221000.000,459000.000,220750.000,458750.000,500,center_in_cheonan
C00457,221000.000,458500.000,221500.000,459000.000,221250.000,458750.000,500,center_in_cheonan
C00458,221500.000,458500.000,222000.000,459000.000,221750.000,458750.000,500,center_in_cheonan
C00459,222000.000,458500.000,222500.000,459000.000,222250.000,458750.000,500,center_in_cheonan
C00460,222500.000,458500.000,223000.000,459000.000,222750.000,458750.000,500,center_in_cheonan
C00461,223000.000,458500.000,223500.000,459000.000,223250.000,458750.000,500,center_in_cheonan
C00462,223500.000,458500.000,224000.000,459000.000,223750.000,458750.000,500,center_in_cheonan
C00463,224000.000,458500.000,224500.000,459000.000,224250.000,458750.000,500,center_in_cheonan
C00464,224500.000,458500.000,225000.000,459000.000,224750.000,458750.000,500,center_in_cheonan
C00465,225000.000,458500.000,225500.000,459000.000,225250.000,458750.000,500,center_in_cheonan
C00466,225500.000,458500.000,226000.000,459000.000,225750.000,458750.000,500,center_in_cheonan
C00467,226000.000,458500.000,226500.000,459000.000,226250.000,458750.000,500,center_in_cheonan
C00468,226500.000,458500.000,227000.000,459000.000,226750.000,458750.000,500,center_in_cheonan
C00469,227000.000,458500.000,227500.000,459000.000,227250.000,458750.000,500,center_in_cheonan
C00470,227500.000,458500.000,228000.000,459000.000,227750.000,458750.000,500,center_in_cheonan
C00471,228000.000,458500.000,228500.000,459000.000,228250.000,458750.000,500,center_in_cheonan
C00472,207000.000,459000.000,207500.000,459500.000,207250.000,459250.000,500,center_in_cheonan
C00473,207500.000,459000.000,208000.000,459500.000,207750.000,459250.000,500,center_in_cheonan
