grid_id,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection,center_adm_cd,center_adm_nm
C01035,210000.0,480000.0,210750.0,480750.0,210375.0,480375.0,750,center_in_cheonan,34012110,성환읍
C01036,210750.0,480000.0,211500.0,480750.0,211125.0,480375.0,750,center_in_cheonan,34012110,성환읍
C01037,211500.0,480000.0,212250.0,480750.0,211875.0,480375.0,750,center_in_cheonan,34012110,성환읍
C01038,212250.0,480000.0,213000.0,480750.0,212625.0,480375.0,750,center_in_cheonan,34012110,성환읍
C01039,213000.0,480000.0,213750.0,480750.0,213375.0,480375.0,750,center_in_cheonan,34012110,성환읍
C01040,213750.0,480000.0,214500.0,480750.0,214125.0,480375.0,750,center_in_cheonan,34012110,성환읍
C01041,214500.0,480000.0,215250.0,480750.0,214875.0,480375.0,750,center_in_cheonan,34012110,성환읍
C01042,215250.0,480000.0,216000.0,480750.0,215625.0,480375.0,750,center_in_cheonan,34012310,입장면
C01043,216000.0,480000.0,216750.0,480750.0,216375.0,480375.0,750,center_in_cheonan,34012310,입장면
C01044,216750.0,480000.0,217500.0,480750.0,217125.0,480375.0,750,center_in_cheonan,34012310,입장면
C01045,217500.0,480000.0,218250.0,480750.0,217875.0,480375.0,750,center_in_cheonan,34012310,입장면
C01046,218250.0,480000.0,219000.0,480750.0,218625.0,480375.0,750,center_in_cheonan,34012310,입장면
C01047,219000.0,480000.0,219750.0,480750.0,219375.0,480375.0,750,center_in_cheonan,34012310,입장면
C01048,219750.0,480000.0,220500.0,480750.0,220125.0,480375.0,750,center_in_cheonan,34012310,입장면
C01049,220500.0,480000.0,221250.0,480750.0,220875.0,480375.0,750,center_in_cheonan,34012310,입장면
C01050,207000.0,480750.0,207750.0,481500.0,207375.0,481125.0,750,center_in_cheonan,34012110,성환읍
C01051,207750.0,480750.0,208500.0,481500.0,208125.0,481125.0,750,center_in_cheonan,34012110,성환읍
C01052,208500.0,480750.0,209250.0,481500.0,208875.0,481125.0,750,center_in_cheonan,34012110,성환읍
C01053,209250.0,480750.0,210000.0,481500.0,209625.0,481125.0,750,center_in_cheonan,34012110,성환읍
C01054,210000.0,480750.0,210750.0,481500.0,210375.0,481125.0,750,center_in_cheonan,34012110,성환읍
C01055,210750.0,480750.0,211500.0,481500.0,211125.0,481125.0,750,center_in_cheonan,34012110,성환읍
C01056,211500.0,480750.0,212250.0,481500.0,211875.0,481125.0,750,center_in_cheonan,34012110,성환읍
C01057,212250.0,480750.0,213000.0,481500.0,212625.0,481125.0,750,center_in_cheonan,34012110,성환읍
C01058,213000.0,480750.0,213750.0,481500.0,213375.0,481125.0,750,center_in_cheonan,34012110,성환읍
C01059,213750.0,480750.0,214500.0,481500.0,214125.0,481125.0,750,center_in_cheonan,34012110,성환읍
C01060,214500.0,480750.0,215250.0,481500.0,214875.0,481125.0,750,center_in_cheonan,34012110,성환읍
C01061,215250.0,480750.0,216000.0,481500.0,215625.0,481125.0,750,center_in_cheonan,34012310,입장면
C01062,216000.0,480750.0,216750.0,481500.0,216375.0,481125.0,750,center_in_cheonan,34012310,입장면
C01063,216750.0,480750.0,217500.0,481500.0,217125.0,481125.0,750,center_in_cheonan,34012310,입장면
C01064,217500.0,480750.0,218250.0,481500.0,217875.0,481125.0,750,center_in_cheonan,34012310,입장면
C01065,218250.0,480750.0,219000.0,481500.0,218625.0,481125.0,750,center_in_cheonan,34012310,입장면
C01066,219000.0,480750.0,219750.0,481500.0,219375.0,481125.0,750,center_in_cheonan,34012310,입장면
C01067,207000.0,481500.0,207750.0,482250.0,207375.0,481875.0,750,center_in_cheonan,34012110,성환읍
C01068,207750.0,481500.0,208500.0,482250.0,208125.0,481875.0,750,center_in_cheonan,34012110,성환읍
C01069,208500.0,481500.0,209250.0,482250.0,208875.0,481875.0,750,center_in_cheonan,34012110,성환읍
C01070,209250.0,481500.0,210000.0,482250.0,209625.0,481875.0,750,center_in_cheonan,34012110,성환읍
C01071,210000.0,481500.0,210750.0,482250.0,210375.0,481875.0,750,center_in_cheonan,34012110,성환읍
C01072,210750.0,481500.0,211500.0,482250.0,211125.0,481875.0,750,center_in_cheonan,34012110,성환읍
C01073,211500.0,481500.0,212250.0,482250.0,211875.0,481875.0,750,center_in_cheonan,34012110,성환읍
C01074,212250.0,481500.0,213000.0,482250.0,212625.0,481875.0,750,center_in_cheonan,34012110,성환읍
C01075,213000.0,481500.0,213750.0,482250.0,213375.0,481875.0,750,center_in_cheonan,34012110,성환읍
C01076,213750.0,481500.0,214500.0,482250.0,214125.0,481875.0,750,center_in_cheonan,34012110,성환읍
C01077,214500.0,481500.0,215250.0,482250.0,214875.0,481875.0,750,center_in_cheonan,34012110,성환읍
C01078,215250.0,481500.0,216000.0,482250.0,215625.0,481875.0,750,center_in_cheonan,34012310,입장면
C01079,216000.0,481500.0,216750.0,482250.0,216375.0,481875.0,750,center_in_cheonan,34012310,입장면
C01080,216750.0,481500.0,217500.0,482250.0,217125.0,481875.0,750,center_in_cheonan,34012310,입장면
C01081,217500.0,481500.0,218250.0,482250.0,217875.0,481875.0,750,center_in_cheonan,34012310,입장면
C01082,218250.0,481500.0,219000.0,482250.0,218625.0,481875.0,750,center_in_cheonan,34012310,입장면
C01083,207000.0,482250.0,207750.0,483000.0,207375.0,482625.0,750,center_in_cheonan,34012110,성환읍
C01084,207750.0,482250.0,208500.0,483000.0,208125.0,482625.0,750,center_in_cheonan,34012110,성환읍
C01085,208500.0,482250.0,209250.0,483000.0,208875.0,482625.0,750,center_in_cheonan,34012110,성환읍
C01086,209250.0,482250.0,210000.0,483000.0,209625.0,482625.0,750,center_in_cheonan,34012110,성환읍
C01087,210000.0,482250.0,210750.0,483000.0,210375.0,482625.0,750,center_in_cheonan,34012110,성환읍
C01088,210750.0,482250.0,211500.0,483000.0,211125.0,482625.0,750,center_in_cheonan,34012110,성환읍
C01089,211500.0,482250.0,212250.0,483000.0,211875.0,482625.0,750,center_in_cheonan,34012110,성환읍
C01090,212250.0,482250.0,213000.0,483000.0,212625.0,482625.0,750,center_in_cheonan,34012110,성환읍
C01091,213000.0,482250.0,213750.0,483000.0,213375.0,482625.0,750,center_in_cheonan,34012110,성환읍
C01092,213750.0,482250.0,214500.0,483000.0,214125.0,482625.0,750,center_in_cheonan,34012110,성환읍
C01093,214500.0,482250.0,215250.0,483000.0,214875.0,482625.0,750,center_in_cheonan,34012110,성환읍
C01094,215250.0,482250.0,216000.0,483000.0,215625.0,482625.0,750,center_in_cheonan,34012310,입장면
C01095,216000.0,482250.0,216750.0,483000.0,216375.0,482625.0,750,center_in_cheonan,34012310,입장면
C01096,216750.0,482250.0,217500.0,483000.0,217125.0,482625.0,750,center_in_cheonan,34012310,입장면
C01097,217500.0,482250.0,218250.0,483000.0,217875.0,482625.0,750,center_in_cheonan,34012310,입장면
C01098,208500.0,483000.0,209250.0,483750.0,208875.0,483375.0,750,center_in_cheonan,34012110,성환읍
C01099,209250.0,483000.0,210000.0,483750.0,209625.0,483375.0,750,center_in_cheonan,34012110,성환읍
C01100,210000.0,483000.0,210750.0,483750.0,210375.0,483375.0,750,center_in_cheonan,34012110,성환읍
C01101,210750.0,483000.0,211500.0,483750.0,211125.0,483375.0,750,center_in_cheonan,34012110,성환읍
C01102,211500.0,483000.0,212250.0,483750.0,211875.0,483375.0,750,center_in_cheonan,34012110,성환읍
C01103,212250.0,483000.0,213000.0,483750.0,212625.0,483375.0,750,center_in_cheonan,34012110,성환읍
C01104,213000.0,483000.0,213750.0,483750.0,213375.0,483375.0,750,center_in_cheonan,34012110,성환읍
C01105,213750.0,483000.0,214500.0,483750.0,214125.0,483375.0,750,center_in_cheonan,34012110,성환읍
C01106,214500.0,483000.0,215250.0,483750.0,214875.0,483375.0,750,center_in_cheonan,34012110,성환읍
C01107,215250.0,483000.0,216000.0,483750.0,215625.0,483375.0,750,center_in_cheonan,34012110,성환읍
C01108,216000.0,483000.0,216750.0,483750.0,216375.0,483375.0,750,center_in_cheonan,34012310,입장면
C01109,216750.0,483000.0,217500.0,483750.0,217125.0,483375.0,750,center_in_cheonan,34012310,입장면
C01110,217500.0,483000.0,218250.0,483750.0,217875.0,483375.0,750,center_in_cheonan,34012310,입장면
C01111,208500.0,483750.0,209250.0,484500.0,208875.0,484125.0,750,center_in_cheonan,34012110,성환읍
C01112,209250.0,483750.0,210000.0,484500.0,209625.0,484125.0,750,center_in_cheonan,34012110,성환읍
C01113,210000.0,483750.0,210750.0,484500.0,210375.0,484125.0,750,center_in_cheonan,34012110,성환읍
C01114,210750.0,483750.0,211500.0,484500.0,211125.0,484125.0,750,center_in_cheonan,34012110,성환읍
C01115,211500.0,483750.0,212250.0,484500.0,211875.0,484125.0,750,center_in_cheonan,34012110,성환읍
C01116,212250.0,483750.0,213000.0,484500.0,212625.0,484125.0,750,center_in_cheonan,34012110,성환읍
C01117,213000.0,483750.0,213750.0,484500.0,213375.0,484125.0,750,center_in_cheonan,34012110,성환읍
C01118,213750.0,483750.0,214500.0,484500.0,214125.0,484125.0,750,center_in_cheonan,34012110,성환읍
C01119,214500.0,483750.0,215250.0,484500.0,214875.0,484125.0,750,center_in_cheonan,34012110,성환읍
C01120,215250.0,483750.0,216000.0,484500.0,215625.0,484125.0,750,center_in_cheonan,34012110,성환읍
C01121,216000.0,483750.0,216750.0,484500.0,216375.0,484125.0,750,center_in_cheonan,34012310,입장면
C01122,209250.0,484500.0,210000.0,485250.0,209625.0,484875.0,750,center_in_cheonan,34012110,성환읍
C01123,210000.0,484500.0,210750.0,485250.0,210375.0,484875.0,750,center_in_cheonan,34012110,성환읍
C01124,210750.0,484500.0,211500.0,485250.0,211125.0,484875.0,750,center_in_cheonan,34012110,성환읍
C01125,211500.0,484500.0,212250.0,485250.0,211875.0,484875.0,750,center_in_cheonan,34012110,성환읍
C01126,212250.0,484500.0,213000.0,485250.0,212625.0,484875.0,750,center_in_cheonan,34012110,성환읍
C01127,213000.0,484500.0,213750.0,485250.0,213375.0,484875.0,750,center_in_cheonan,34012110,성환읍
C01128,213750.0,484500.0,214500.0,485250.0,214125.0,484875.0,750,center_in_cheonan,34012110,성환읍
C01129,210000.0,485250.0,210750.0,486000.0,210375.0,485625.0,750,center_in_cheonan,34012110,성환읍
C01130,212250.0,485250.0,213000.0,486000.0,212625.0,485625.0,750,center_in_cheonan,34012110,성환읍
C01131,213000.0,485250.0,213750.0,486000.0,213375.0,485625.0,750,center_in_cheonan,34012110,성환읍
C01132,213750.0,485250.0,214500.0,486000.0,214125.0,485625.0,750,center_in_cheonan,34012110,성환읍
